"ENSG" "neuroectoderm" "mesoderm" "endoderm"
"4702" "ENSG00000197535" 0 1 0
"4703" "ENSG00000197540" 0 1 0
"4704" "ENSG00000197557" 0 0 1
"4705" "ENSG00000197562" 0 0 1
"4706" "ENSG00000197563" 1 1 0
"4707" "ENSG00000197565" 0 1 0
"4708" "ENSG00000197576" 1 0 0
"4709" "ENSG00000197587" 1 0 0
"4710" "ENSG00000197601" 1 0 0
"4711" "ENSG00000197603" 1 0 0
"4712" "ENSG00000197647" 0 1 0
"4713" "ENSG00000197694" 0 0 1
"4714" "ENSG00000197702" 0 0 1
"4715" "ENSG00000197712" 0 0 1
"4716" "ENSG00000197714" 1 0 1
"4717" "ENSG00000197723" 0 1 0
"4718" "ENSG00000197753" 0 0 1
"4719" "ENSG00000197766" 0 1 0
"4720" "ENSG00000197768" 1 0 1
"4721" "ENSG00000197771" 0 1 1
"4722" "ENSG00000197818" 1 0 0
"4723" "ENSG00000197837" 0 0 1
"4724" "ENSG00000197852" 0 1 0
"4725" "ENSG00000197858" 0 1 0
"4726" "ENSG00000197885" 0 0 1
"4727" "ENSG00000197888" 0 0 1
"4728" "ENSG00000197893" 0 0 1
"4729" "ENSG00000197933" 0 1 1
"4730" "ENSG00000197937" 0 1 1
"4731" "ENSG00000197953" 0 0 1
"4732" "ENSG00000197956" 1 0 0
"4733" "ENSG00000197969" 0 0 1
"4734" "ENSG00000197978" 1 0 0
"4735" "ENSG00000197982" 0 1 0
"4736" "ENSG00000197991" 0 0 1
"4737" "ENSG00000198026" 0 1 1
"4738" "ENSG00000198033" 0 1 0
"4739" "ENSG00000198034" 1 0 0
"4740" "ENSG00000198062" 1 0 0
"4741" "ENSG00000198089" 1 0 0
"4742" "ENSG00000198090" 1 0 0
"4743" "ENSG00000198093" 1 0 0
"4744" "ENSG00000198099" 1 0 0
"4745" "ENSG00000198108" 0 0 1
"4746" "ENSG00000198133" 0 0 1
"4747" "ENSG00000198146" 0 0 1
"4748" "ENSG00000198162" 0 0 1
"4749" "ENSG00000198171" 0 1 1
"4750" "ENSG00000198176" 0 0 1
"4751" "ENSG00000198182" 0 1 1
"4752" "ENSG00000198183" 1 0 0
"4753" "ENSG00000198185" 0 1 0
"4754" "ENSG00000198203" 1 0 0
"4755" "ENSG00000198242" 1 1 0
"4756" "ENSG00000198252" 1 0 0
"4757" "ENSG00000198258" 0 0 1
"4758" "ENSG00000198265" 1 0 0
"4759" "ENSG00000198276" 1 0 1
"4760" "ENSG00000198315" 0 1 0
"4761" "ENSG00000198331" 1 1 0
"4762" "ENSG00000198342" 0 1 0
"4763" "ENSG00000198353" 0 0 1
"4764" "ENSG00000198355" 0 1 0
"4765" "ENSG00000198382" 0 0 1
"4766" "ENSG00000198398" 0 0 1
"4767" "ENSG00000198435" 0 0 1
"4768" "ENSG00000198445" 1 0 0
"4769" "ENSG00000198455" 0 0 1
"4770" "ENSG00000198471" 1 0 0
"4771" "ENSG00000198492" 0 1 1
"4772" "ENSG00000198513" 1 0 0
"4773" "ENSG00000198535" 0 0 1
"4774" "ENSG00000198563" 0 0 1
"4775" "ENSG00000198586" 0 1 1
"4776" "ENSG00000198612" 0 1 0
"4777" "ENSG00000198626" 0 0 1
"4778" "ENSG00000198643" 0 1 0
"4779" "ENSG00000198646" 0 1 0
"4780" "ENSG00000198677" 1 0 1
"4781" "ENSG00000198680" 1 0 1
"4782" "ENSG00000198692" 1 0 0
"4783" "ENSG00000198729" 1 0 0
"4784" "ENSG00000198742" 1 0 1
"4785" "ENSG00000198743" 0 0 1
"4786" "ENSG00000198755" 0 1 0
"4787" "ENSG00000198758" 0 1 0
"4788" "ENSG00000198771" 1 0 0
"4789" "ENSG00000198785" 1 0 0
"4790" "ENSG00000198792" 0 1 0
"4791" "ENSG00000198793" 0 0 1
"4792" "ENSG00000198795" 0 1 1
"4793" "ENSG00000198824" 1 0 0
"4794" "ENSG00000198825" 0 1 0
"4795" "ENSG00000198826" 0 0 1
"4796" "ENSG00000198856" 1 0 0
"4797" "ENSG00000198858" 0 1 0
"4798" "ENSG00000198860" 0 1 1
"4799" "ENSG00000198863" 1 0 0
"4800" "ENSG00000198873" 0 1 1
"4801" "ENSG00000198887" 0 1 0
"4802" "ENSG00000198892" 0 0 1
"4803" "ENSG00000198911" 0 1 0
"4804" "ENSG00000198914" 1 0 0
"4805" "ENSG00000198917" 0 1 0
"4806" "ENSG00000198920" 1 0 0
"4807" "ENSG00000198925" 0 0 1
"4808" "ENSG00000198932" 0 1 0
"4809" "ENSG00000198948" 1 0 0
"4810" "ENSG00000198952" 1 0 0
"4811" "ENSG00000198961" 1 1 0
"4812" "ENSG00000203667" 0 1 1
"4813" "ENSG00000203730" 0 0 1
"4814" "ENSG00000203734" 0 0 1
"4815" "ENSG00000203737" 0 0 1
"4816" "ENSG00000203778" 0 0 1
"4817" "ENSG00000203786" 0 1 0
"4818" "ENSG00000203795" 0 1 0
"4819" "ENSG00000203836" 0 0 1
"4820" "ENSG00000203837" 1 0 0
"4821" "ENSG00000203859" 1 0 1
"4822" "ENSG00000203872" 0 1 0
"4823" "ENSG00000203950" 0 1 0
"4824" "ENSG00000203963" 0 0 1
"4825" "ENSG00000203965" 0 0 1
"4826" "ENSG00000204033" 1 0 0
"4827" "ENSG00000204052" 0 0 1
"4828" "ENSG00000204065" 1 0 1
"4829" "ENSG00000204084" 0 1 0
"4830" "ENSG00000204116" 1 0 0
"4831" "ENSG00000204128" 0 1 1
"4832" "ENSG00000204140" 1 0 0
"4833" "ENSG00000204149" 0 0 1
"4834" "ENSG00000204169" 0 1 1
"4835" "ENSG00000204175" 0 0 1
"4836" "ENSG00000204176" 0 1 1
"4837" "ENSG00000204195" 0 1 0
"4838" "ENSG00000204209" 0 0 1
"4839" "ENSG00000204220" 0 0 1
"4840" "ENSG00000204248" 0 1 0
"4841" "ENSG00000204267" 1 1 0
"4842" "ENSG00000204271" 1 0 0
"4843" "ENSG00000204308" 0 0 1
"4844" "ENSG00000204315" 1 0 0
"4845" "ENSG00000204323" 0 0 1
"4846" "ENSG00000204389" 0 1 1
"4847" "ENSG00000204390" 1 0 0
"4848" "ENSG00000204394" 1 0 0
"4849" "ENSG00000204410" 0 0 1
"4850" "ENSG00000204435" 0 0 1
"4851" "ENSG00000204438" 0 1 0
"4852" "ENSG00000204439" 0 0 1
"4853" "ENSG00000204442" 0 1 0
"4854" "ENSG00000204463" 0 0 1
"4855" "ENSG00000204482" 0 1 0
"4856" "ENSG00000204495" 0 0 1
"4857" "ENSG00000204510" 1 0 0
"4858" "ENSG00000204516" 0 0 1
"4859" "ENSG00000204548" 0 1 0
"4860" "ENSG00000204572" 0 1 0
"4861" "ENSG00000204574" 0 0 1
"4862" "ENSG00000204590" 0 0 1
"4863" "ENSG00000204611" 1 0 0
"4864" "ENSG00000204613" 0 0 1
"4865" "ENSG00000204614" 0 1 0
"4866" "ENSG00000204616" 1 0 0
"4867" "ENSG00000204619" 0 1 0
"4868" "ENSG00000204642" 1 0 0
"4869" "ENSG00000204644" 1 0 0
"4870" "ENSG00000204655" 1 0 0
"4871" "ENSG00000204828" 0 1 0
"4872" "ENSG00000204843" 0 0 1
"4873" "ENSG00000204849" 1 0 0
"4874" "ENSG00000204856" 0 0 1
"4875" "ENSG00000204869" 1 0 0
"4876" "ENSG00000204873" 0 1 0
"4877" "ENSG00000204882" 0 0 1
"4878" "ENSG00000204889" 1 0 0
"4879" "ENSG00000204897" 0 0 1
"4880" "ENSG00000204899" 1 0 0
"4881" "ENSG00000204920" 0 1 0
"4882" "ENSG00000204922" 1 1 1
"4883" "ENSG00000204930" 1 0 0
"4884" "ENSG00000204941" 1 0 0
"4885" "ENSG00000204961" 1 0 0
"4886" "ENSG00000204977" 1 0 0
"4887" "ENSG00000204991" 0 1 0
"4888" "ENSG00000205076" 0 0 1
"4889" "ENSG00000205086" 0 0 1
"4890" "ENSG00000205089" 1 0 0
"4891" "ENSG00000205097" 1 0 1
"4892" "ENSG00000205108" 0 0 1
"4893" "ENSG00000205129" 0 0 1
"4894" "ENSG00000205143" 0 1 0
"4895" "ENSG00000205155" 0 0 1
"4896" "ENSG00000205189" 0 1 0
"4897" "ENSG00000205213" 1 0 1
"4898" "ENSG00000205250" 0 1 1
"4899" "ENSG00000205279" 0 0 1
"4900" "ENSG00000205323" 1 0 0
"4901" "ENSG00000205336" 0 1 0
"4902" "ENSG00000205339" 1 0 0
"4903" "ENSG00000205423" 0 1 0
"4904" "ENSG00000205436" 0 1 0
"4905" "ENSG00000205464" 1 0 0
"4906" "ENSG00000205517" 0 0 1
"4907" "ENSG00000205593" 1 0 0
"4908" "ENSG00000205670" 0 0 1
"4909" "ENSG00000205726" 0 1 0
"4910" "ENSG00000205846" 0 1 0
"4911" "ENSG00000205856" 0 0 1
"4912" "ENSG00000205864" 0 1 0
"4913" "ENSG00000205867" 0 1 0
"4914" "ENSG00000205884" 0 0 1
"4915" "ENSG00000205899" 1 0 0
"4916" "ENSG00000205978" 1 0 1
"4917" "ENSG00000206013" 1 0 0
"4918" "ENSG00000206043" 0 1 0
"4919" "ENSG00000206106" 0 0 1
"4920" "ENSG00000206127" 0 0 1
"4921" "ENSG00000206262" 0 0 1
"4922" "ENSG00000206418" 0 0 1
"4923" "ENSG00000206432" 0 0 1
"4924" "ENSG00000206527" 1 0 1
"4925" "ENSG00000206530" 0 0 1
"4926" "ENSG00000206531" 1 0 0
"4927" "ENSG00000211448" 0 0 1
"4928" "ENSG00000211455" 0 0 1
"4929" "ENSG00000212122" 1 0 1
"4930" "ENSG00000212123" 0 1 0
"4931" "ENSG00000212721" 0 1 0
"4932" "ENSG00000212916" 1 0 0
"4933" "ENSG00000212933" 0 1 0
"4934" "ENSG00000212993" 1 0 0
"4935" "ENSG00000213085" 1 0 0
"4936" "ENSG00000213088" 0 1 0
"4937" "ENSG00000213139" 0 1 0
"4938" "ENSG00000213265" 0 0 1
"4939" "ENSG00000213341" 1 0 0
"4940" "ENSG00000213380" 0 0 1
"4941" "ENSG00000213402" 1 1 0
"4942" "ENSG00000213413" 0 1 0
"4943" "ENSG00000213445" 1 1 0
"4944" "ENSG00000213462" 0 0 1
"4945" "ENSG00000213463" 0 1 0
"4946" "ENSG00000213465" 0 1 0
"4947" "ENSG00000213533" 0 1 0
"4948" "ENSG00000213563" 0 1 0
"4949" "ENSG00000213593" 0 1 0
"4950" "ENSG00000213619" 0 0 1
"4951" "ENSG00000213672" 0 0 1
"4952" "ENSG00000213689" 0 0 1
"4953" "ENSG00000213714" 1 0 0
"4954" "ENSG00000213719" 0 0 1
"4955" "ENSG00000213782" 1 0 0
"4956" "ENSG00000213809" 0 0 1
"4957" "ENSG00000213901" 1 0 0
"4958" "ENSG00000213934" 0 0 1
"4959" "ENSG00000213965" 0 0 1
"4960" "ENSG00000213996" 1 0 0
"4961" "ENSG00000214013" 1 0 0
"4962" "ENSG00000214022" 0 0 1
"4963" "ENSG00000214107" 1 1 0
"4964" "ENSG00000214114" 0 1 0
"4965" "ENSG00000214160" 1 0 1
"4966" "ENSG00000214193" 1 0 0
"4967" "ENSG00000214212" 0 0 1
"4968" "ENSG00000214216" 1 0 0
"4969" "ENSG00000214253" 1 0 0
"4970" "ENSG00000214285" 0 1 1
"4971" "ENSG00000214338" 0 0 1
"4972" "ENSG00000214376" 0 0 1
"4973" "ENSG00000214413" 0 1 0
"4974" "ENSG00000214415" 0 0 1
"4975" "ENSG00000214435" 0 1 0
"4976" "ENSG00000214562" 0 0 1
"4977" "ENSG00000214595" 0 1 0
"4978" "ENSG00000214642" 0 1 1
"4979" "ENSG00000214686" 0 1 0
"4980" "ENSG00000214717" 1 1 0
"4981" "ENSG00000214736" 0 1 0
"4982" "ENSG00000214860" 0 0 1
"4983" "ENSG00000215021" 1 1 1
"4984" "ENSG00000215041" 0 0 1
"4985" "ENSG00000215193" 0 1 0
"4986" "ENSG00000215251" 0 0 1
"4987" "ENSG00000215274" 1 0 0
"4988" "ENSG00000215421" 1 0 1
"4989" "ENSG00000215455" 0 1 0
"4990" "ENSG00000215568" 0 0 1
"4991" "ENSG00000215712" 0 0 1
"4992" "ENSG00000215912" 0 0 1
"4993" "ENSG00000216490" 0 0 1
"4994" "ENSG00000216937" 1 0 0
"4995" "ENSG00000216937" 0 1 0
"4996" "ENSG00000217128" 1 0 1
"4997" "ENSG00000217555" 0 0 1
"4998" "ENSG00000218336" 0 0 1
"4999" "ENSG00000219607" 0 1 0
"5000" "ENSG00000220008" 1 0 0
"5001" "ENSG00000220205" 1 0 0
"5002" "ENSG00000221819" 1 0 1
"5003" "ENSG00000221838" 0 0 1
"5004" "ENSG00000221845" 1 0 0
"5005" "ENSG00000221864" 0 1 0
"5006" "ENSG00000221870" 0 0 1
"5007" "ENSG00000221883" 0 0 1
"5008" "ENSG00000221886" 1 0 0
"5009" "ENSG00000221923" 0 0 1
"5010" "ENSG00000221937" 0 0 1
"5011" "ENSG00000221946" 0 0 1
"5012" "ENSG00000221986" 1 0 0
"5013" "ENSG00000221988" 0 0 1
"5014" "ENSG00000222014" 0 1 0
"5015" "ENSG00000222028" 0 0 1
"5016" "ENSG00000222038" 1 0 0
"5017" "ENSG00000222046" 0 1 0
"5018" "ENSG00000223501" 1 0 0
"5019" "ENSG00000223572" 0 1 0
"5020" "ENSG00000223638" 1 1 0
"5021" "ENSG00000224226" 0 1 0
"5022" "ENSG00000224383" 0 0 1
"5023" "ENSG00000224389" 0 1 0
"5024" "ENSG00000224470" 1 0 1
"5025" "ENSG00000224531" 1 0 0
"5026" "ENSG00000224877" 0 1 0
"5027" "ENSG00000224940" 0 1 0
"5028" "ENSG00000225485" 1 0 1
"5029" "ENSG00000225697" 1 0 0
"5030" "ENSG00000225921" 1 1 0
"5031" "ENSG00000226784" 1 0 0
"5032" "ENSG00000226979" 0 1 0
"5033" "ENSG00000227011" 1 0 0
"5034" "ENSG00000227059" 0 0 1
"5035" "ENSG00000227471" 1 0 0
"5036" "ENSG00000227500" 1 0 0
"5037" "ENSG00000227729" 1 0 0
"5038" "ENSG00000228594" 0 0 1
"5039" "ENSG00000229474" 0 1 0
"5040" "ENSG00000229544" 0 0 1
"5041" "ENSG00000229549" 0 0 1
"5042" "ENSG00000229972" 0 1 0
"5043" "ENSG00000230062" 1 0 1
"5044" "ENSG00000231924" 1 0 0
"5045" "ENSG00000232070" 1 0 0
"5046" "ENSG00000232237" 0 1 0
"5047" "ENSG00000232434" 0 1 0
"5048" "ENSG00000232810" 1 0 0
"5049" "ENSG00000232838" 0 0 1
"5050" "ENSG00000233224" 1 0 0
"5051" "ENSG00000233276" 0 0 1
"5052" "ENSG00000233436" 0 0 1
"5053" "ENSG00000233608" 0 1 0
"5054" "ENSG00000233701" 0 1 0
"5055" "ENSG00000233927" 1 0 0
"5056" "ENSG00000233932" 0 1 0
"5057" "ENSG00000234414" 0 0 1
"5058" "ENSG00000234438" 0 1 0
"5059" "ENSG00000234511" 0 1 0
"5060" "ENSG00000234545" 0 1 0
"5061" "ENSG00000235098" 0 0 1
"5062" "ENSG00000235109" 0 0 1
"5063" "ENSG00000235568" 1 0 0
"5064" "ENSG00000235711" 1 0 0
"5065" "ENSG00000235863" 0 0 1
"5066" "ENSG00000236104" 0 0 1
"5067" "ENSG00000236279" 0 0 1
"5068" "ENSG00000236334" 1 0 0
"5069" "ENSG00000236699" 0 0 1
"5070" "ENSG00000236980" 1 0 0
"5071" "ENSG00000237172" 0 0 1
"5072" "ENSG00000237440" 0 1 0
"5073" "ENSG00000237763" 0 1 0
"5074" "ENSG00000237765" 0 0 1
"5075" "ENSG00000237787" 0 0 1
"5076" "ENSG00000239382" 0 0 1
"5077" "ENSG00000239389" 0 1 0
"5078" "ENSG00000240204" 0 0 1
"5079" "ENSG00000240230" 0 0 1
"5080" "ENSG00000240386" 0 1 0
"5081" "ENSG00000240403" 1 0 0
"5082" "ENSG00000240542" 0 1 0
"5083" "ENSG00000240563" 0 1 0
"5084" "ENSG00000240694" 0 1 0
"5085" "ENSG00000240747" 1 0 0
"5086" "ENSG00000240857" 0 1 1
"5087" "ENSG00000241258" 1 0 0
"5088" "ENSG00000241343" 1 1 0
"5089" "ENSG00000241370" 1 0 0
"5090" "ENSG00000241399" 0 1 1
"5091" "ENSG00000241563" 0 1 1
"5092" "ENSG00000241595" 0 1 0
"5093" "ENSG00000241635" 1 0 0
"5094" "ENSG00000241837" 0 1 0
"5095" "ENSG00000241973" 0 1 0
"5096" "ENSG00000242019" 0 1 0
"5097" "ENSG00000242028" 0 0 1
"5098" "ENSG00000242372" 1 1 0
"5099" "ENSG00000242485" 1 0 0
"5100" "ENSG00000242498" 1 0 0
"5101" "ENSG00000242616" 1 0 0
"5102" "ENSG00000242689" 0 0 1
"5103" "ENSG00000242866" 1 0 0
"5104" "ENSG00000243156" 1 1 0
"5105" "ENSG00000243232" 0 1 0
"5106" "ENSG00000243444" 1 0 0
"5107" "ENSG00000243566" 0 0 1
"5108" "ENSG00000243667" 0 1 0
"5109" "ENSG00000243927" 0 1 0
"5110" "ENSG00000243943" 1 1 1
"5111" "ENSG00000243978" 0 0 1
"5112" "ENSG00000244005" 0 0 1
"5113" "ENSG00000244038" 1 0 1
"5114" "ENSG00000244057" 0 1 0
"5115" "ENSG00000244067" 0 0 1
"5116" "ENSG00000244187" 1 0 0
"5117" "ENSG00000244476" 0 1 1
"5118" "ENSG00000244482" 0 0 1
"5119" "ENSG00000244537" 0 1 0
"5120" "ENSG00000244752" 1 0 0
"5121" "ENSG00000246705" 0 0 1
"5122" "ENSG00000247746" 1 0 0
"5123" "ENSG00000248485" 0 0 1
"5124" "ENSG00000248487" 0 1 0
"5125" "ENSG00000248712" 0 0 1
"5126" "ENSG00000248919" 0 0 1
"5127" "ENSG00000249222" 1 0 0
"5128" "ENSG00000249581" 0 0 1
"5129" "ENSG00000249860" 0 0 1
"5130" "ENSG00000250151" 0 0 1
"5131" "ENSG00000250254" 0 0 1
"5132" "ENSG00000250305" 0 1 0
"5133" "ENSG00000250479" 0 0 1
"5134" "ENSG00000250486" 0 0 1
"5135" "ENSG00000250571" 0 0 1
"5136" "ENSG00000250588" 1 0 0
"5137" "ENSG00000251692" 1 0 0
"5138" "ENSG00000253117" 0 0 1
"5139" "ENSG00000253148" 0 0 1
"5140" "ENSG00000253159" 0 0 1
"5141" "ENSG00000253250" 0 0 1
"5142" "ENSG00000253313" 1 0 1
"5143" "ENSG00000253368" 1 0 0
"5144" "ENSG00000253485" 1 0 0
"5145" "ENSG00000253537" 0 0 1
"5146" "ENSG00000253626" 0 0 1
"5147" "ENSG00000253731" 0 0 1
"5148" "ENSG00000253831" 0 1 0
"5149" "ENSG00000253846" 0 1 0
"5150" "ENSG00000254087" 0 1 0
"5151" "ENSG00000254245" 0 0 1
"5152" "ENSG00000254318" 1 1 0
"5153" "ENSG00000254505" 1 0 0
"5154" "ENSG00000254521" 0 0 1
"5155" "ENSG00000254598" 1 0 0
"5156" "ENSG00000254656" 0 1 0
"5157" "ENSG00000254685" 1 0 0
"5158" "ENSG00000254709" 0 0 1
"5159" "ENSG00000254772" 1 0 0
"5160" "ENSG00000254827" 0 1 1
"5161" "ENSG00000254858" 0 0 1
"5162" "ENSG00000254986" 0 0 1
"5163" "ENSG00000255221" 1 0 0
"5164" "ENSG00000255302" 0 0 1
"5165" "ENSG00000255359" 1 0 0
"5166" "ENSG00000255501" 0 0 1
"5167" "ENSG00000255963" 0 0 1
"5168" "ENSG00000255974" 0 1 1
"5169" "ENSG00000256061" 1 0 1
"5170" "ENSG00000256087" 0 0 1
"5171" "ENSG00000256188" 0 0 1
"5172" "ENSG00000256235" 0 1 0
"5173" "ENSG00000256269" 0 0 1
"5174" "ENSG00000256316" 1 0 0
"5175" "ENSG00000257108" 0 1 0
"5176" "ENSG00000257138" 0 0 1
"5177" "ENSG00000257704" 1 0 0
"5178" "ENSG00000257727" 1 1 1
"5179" "ENSG00000257923" 1 0 1
"5180" "ENSG00000258227" 0 0 1
"5181" "ENSG00000258289" 0 1 1
"5182" "ENSG00000258429" 0 0 1
"5183" "ENSG00000258588" 1 0 0
"5184" "ENSG00000258818" 0 0 1
"5185" "ENSG00000258873" 1 0 0
"5186" "ENSG00000259384" 0 0 1
"5187" "ENSG00000260027" 0 0 1
"5188" "ENSG00000260903" 0 0 1
"5189" "ENSG00000261221" 0 0 1
"5190" "ENSG00000261652" 0 0 1
"5191" "ENSG00000261787" 0 0 1
"5192" "ENSG00000262814" 1 1 1
"5193" "ENSG00000263002" 0 0 1
"5194" "ENSG00000264364" 0 0 1
"5195" "ENSG00000267060" 0 0 1
"5196" "ENSG00000267508" 0 0 1
"5197" "ENSG00000267673" 0 1 0
"5198" "ENSG00000267795" 0 1 0
"5199" "ENSG00000269113" 1 0 0
"5200" "ENSG00000269190" 0 0 1
"5201" "ENSG00000269404" 0 0 1
"5202" "ENSG00000272968" 0 1 0
"5203" "ENSG00000273079" 0 0 1
"5204" "ENSG00000280789" 0 0 1
